SystemCash,CompanyCash,PlayersCash,Nu.Players,Nu.Cards,Operation,InvolvedP1,InvolvedP2,Avg.PlayersCash,Avg.PlayersCards
11990.1075,11337,653.1075000000001,218,303,played round,"14517658759212 ($4, #Cards:0)","4839219585753 ($14, #Cards:0)",2.155470297029703,1.389908256880734
11990.1075,11337,653.1075000000001,218,303,played round,"1613073196460 ($4, #Cards:2)","4839219587370 ($4, #Cards:1)",2.155470297029703,1.389908256880734
11990.1075,11337,653.1075000000001,218,303,played round,"12904585562008 ($4, #Cards:0)","1613073195542 ($4, #Cards:0)",2.155470297029703,1.389908256880734
11990.1075,11337,653.1075000000001,218,303,split card,"9678439175568 ($4, #Cards:0)",,2.155470297029703,1.389908256880734
11990.1075,11337,653.1075000000001,218,303,played round,"16130731952510 ($2, #Cards:0)","8065365976255 ($6, #Cards:0)",2.155470297029703,1.389908256880734
11990.1075,11337,653.1075000000001,218,303,played round,"1613073196206 ($4, #Cards:0)","4839219585753 ($9, #Cards:3)",2.155470297029703,1.389908256880734
11990.1075,11337,653.1075000000001,218,303,played round,"4839219586074 ($1, #Cards:2)","14517658761966 ($4, #Cards:0)",2.155470297029703,1.389908256880734
11990.1075,11337,653.1075000000001,218,303,played round,"11291512374296 ($4, #Cards:0)","14517658757259 ($27, #Cards:0)",2.155470297029703,1.389908256880734
11985.1075,11341,644.1075000000001,218,303,sell card ($9.0) & buy card,"3226146390502 ($9, #Cards:2)",,2.125767326732673,1.389908256880734
11985.1075,11341,644.1075000000001,218,303,played round,"1613073195251 ($71, #Cards:0)","4839219586224 ($4, #Cards:0)",2.125767326732673,1.389908256880734
11985.1075,11341,644.1075000000001,218,303,played round,"8065365981375 ($4, #Cards:0)","3226146390502 ($25, #Cards:0)",2.125767326732673,1.389908256880734
11986.1075,11342,644.1075000000001,218,303,cash added to account,"14517658765287 ($4, #Cards:2)",,2.125767326732673,1.389908256880734
11986.1075,11342,644.1075000000001,218,303,played round,"11291512374954 ($13, #Cards:2)","16130731958050 ($42, #Cards:0)",2.125767326732673,1.389908256880734
11997.1075,11344,653.1075000000001,218,304,buy card,"6452292781308 ($32, #Cards:5)",,2.148379934210526,1.3944954128440368
12002.1075,11349,653.1075000000001,218,304,cash added to account,"3226146390502 ($24, #Cards:0)",,2.148379934210526,1.3944954128440368
12002.1075,11349,653.1075000000001,218,304,played round,"4839219585753 ($312, #Cards:6)","16130731954280 ($4, #Cards:0)",2.148379934210526,1.3944954128440368
12002.1075,11349,653.1075000000001,218,304,played round,"6452292781752 ($15, #Cards:2)","11291512366757 ($24, #Cards:3)",2.148379934210526,1.3944954128440368
12002.1075,11349,653.1075000000001,218,304,played round,"9678439172808 ($4, #Cards:0)","11291512366757 ($4, #Cards:0)",2.148379934210526,1.3944954128440368
12002.1075,11349,653.1075000000001,218,304,buy card,"11291512366757 ($4, #Cards:0)",,2.148379934210526,1.3944954128440368
12002.1075,11349,653.1075000000001,218,304,played round,"6452292784240 ($4, #Cards:0)","3226146390502 ($22, #Cards:0)",2.148379934210526,1.3944954128440368
12002.1075,11349,653.1075000000001,218,304,played round,"6452292781244 ($4, #Cards:0)","6452292783896 ($4, #Cards:5)",2.148379934210526,1.3944954128440368
12005.1075,11352,653.1075000000001,218,304,cash added to account,"3226146391548 ($21, #Cards:7)",,2.148379934210526,1.3944954128440368
12005.1075,11352,653.1075000000001,218,304,played round,"4839219585753 ($16, #Cards:0)","16130731956740 ($4, #Cards:2)",2.148379934210526,1.3944954128440368
12016.1075,11354,662.1075000000001,218,305,buy card,"3226146390502 ($23, #Cards:1)",,2.170844262295082,1.3990825688073394
12016.1075,11354,662.1075000000001,218,305,played round,"12904585566992 ($65, #Cards:1)","6452292782420 ($22, #Cards:2)",2.170844262295082,1.3990825688073394
12016.1075,11354,662.1075000000001,218,305,played round,"3226146390748 ($21, #Cards:3)","8065365979525 ($15, #Cards:0)",2.170844262295082,1.3990825688073394
12016.1075,11354,662.1075000000001,218,305,played round,"6452292781004 ($19, #Cards:6)","3226146390502 ($684, #Cards:6)",2.170844262295082,1.3990825688073394
12016.1075,11354,662.1075000000001,218,305,played round,"6452292784240 ($4, #Cards:0)","12904585566616 ($32, #Cards:1)",2.170844262295082,1.3990825688073394
12016.1075,11354,662.1075000000001,218,305,played round,"9678439171506 ($4, #Cards:0)","9678439177554 ($16, #Cards:0)",2.170844262295082,1.3990825688073394
12016.1075,11354,662.1075000000001,218,305,played round,"4839219585753 ($4, #Cards:0)","14517658759464 ($28, #Cards:0)",2.170844262295082,1.3990825688073394
12016.1075,11354,662.1075000000001,219,306,added new player,"3226146390502 ($9, #Cards:2)",,2.16375,1.3972602739726028
12016.1075,11354,662.1075000000001,219,306,played round,"9678439171506 ($14, #Cards:3)","4839219586224 ($4, #Cards:2)",2.16375,1.3972602739726028
12016.1075,11354,662.1075000000001,220,307,added new player,"16130731953580 ($19, #Cards:1)",,2.156701954397394,1.3954545454545455
12016.1075,11354,662.1075000000001,220,307,split card,"11291512367506 ($4, #Cards:0)",,2.156701954397394,1.3954545454545455
12016.1075,11354,662.1075000000001,220,307,played round,"8065365980575 ($4, #Cards:2)","14517658757259 ($9, #Cards:3)",2.156701954397394,1.3954545454545455
12016.1075,11354,662.1075000000001,220,307,played round,"12904585562008 ($4, #Cards:0)","14517658758222 ($4, #Cards:4)",2.156701954397394,1.3954545454545455
12016.1075,11354,662.1075000000001,220,307,buy card,"6452292781004 ($4, #Cards:0)",,2.156701954397394,1.3954545454545455
12016.1075,11354,662.1075000000001,220,307,played round,"3226146390502 ($4, #Cards:0)","9678439171506 ($4, #Cards:0)",2.156701954397394,1.3954545454545455
12016.1075,11354,662.1075000000001,220,307,played round,"11291512371335 ($17, #Cards:0)","11291512373225 ($27, #Cards:1)",2.156701954397394,1.3954545454545455
12016.1075,11354,662.1075000000001,220,307,played round,"8065365976255 ($45, #Cards:12)","3226146390996 ($4, #Cards:0)",2.156701954397394,1.3954545454545455
12016.1075,11354,662.1075000000001,220,307,split card,"12904585562008 ($18, #Cards:0)",,2.156701954397394,1.3954545454545455
12017.1075,11355,662.1075000000001,220,307,cash added to account,"16130731965600 ($4, #Cards:1)",,2.156701954397394,1.3954545454545455
12017.1075,11355,662.1075000000001,220,307,played round,"1613073196206 ($4, #Cards:0)","11291512367926 ($4, #Cards:0)",2.156701954397394,1.3954545454545455
12017.1075,11355,662.1075000000001,221,308,added new player,"16130731952510 ($2, #Cards:0)",,2.1496996753246753,1.3936651583710407
12028.1075,11357,671.1075000000001,221,309,buy card,"4839219585753 ($13, #Cards:1)",,2.171868932038835,1.3981900452488687
12039.1075,11359,680.1075000000001,221,310,buy card,"16130731952510 ($82, #Cards:4)",,2.1938951612903224,1.4027149321266967
12039.1075,11359,680.1075000000001,221,310,played round,"3226146390502 ($4, #Cards:0)","8065365979950 ($4, #Cards:0)",2.1938951612903224,1.4027149321266967
12040.1075,11360,680.1075000000001,221,310,cash added to account,"1613073196576 ($4, #Cards:1)",,2.1938951612903224,1.4027149321266967
12040.1075,11360,680.1075000000001,221,310,buy card,"14517658757259 ($4, #Cards:0)",,2.1938951612903224,1.4027149321266967
12046.1075,11366,680.1075000000001,221,310,cash added to account,"14517658757259 ($47, #Cards:4)",,2.1938951612903224,1.4027149321266967
12046.1075,11366,680.1075000000001,221,310,played round,"16130731952510 ($24, #Cards:0)","8065365976255 ($45, #Cards:12)",2.1938951612903224,1.4027149321266967
12046.1075,11366,680.1075000000001,221,310,played round,"3226146390502 ($22, #Cards:0)","3226146390502 ($23, #Cards:1)",2.1938951612903224,1.4027149321266967
12046.1075,11366,680.1075000000001,221,310,played round,"11291512371335 ($19, #Cards:3)","16130731952510 ($18, #Cards:0)",2.1938951612903224,1.4027149321266967
12046.1075,11366,680.1075000000001,221,310,played round,"14517658759743 ($4, #Cards:0)","8065365976255 ($9, #Cards:0)",2.1938951612903224,1.4027149321266967
12046.1075,11366,680.1075000000001,221,310,played round,"1613073195251 ($21, #Cards:0)","14517658766196 ($4, #Cards:1)",2.1938951612903224,1.4027149321266967
12046.1075,11366,680.1075000000001,221,310,played round,"16130731958050 ($42, #Cards:0)","4839219585753 ($9, #Cards:0)",2.1938951612903224,1.4027149321266967
12046.1075,11366,680.1075000000001,222,311,added new player,"4839219587970 ($4, #Cards:1)",,2.1868408360128617,1.4009009009009008
12046.1075,11366,680.1075000000001,223,312,added new player,"3226146390502 ($23, #Cards:1)",,2.1798317307692305,1.399103139013453
12046.1075,11366,680.1075000000001,223,312,played round,"16130731965600 ($4, #Cards:2)","3226146390502 ($9, #Cards:1)",2.1798317307692305,1.399103139013453
12046.1075,11366,680.1075000000001,223,312,played round,"3226146391856 ($4, #Cards:0)","4839219585753 ($18, #Cards:0)",2.1798317307692305,1.399103139013453
12046.1075,11366,680.1075000000001,223,312,played round,"3226146390502 ($0, #Cards:0)","16130731965600 ($13, #Cards:3)",2.1798317307692305,1.399103139013453
12047.1075,11367,680.1075000000001,223,312,cash added to account,"6452292785716 ($4, #Cards:1)",,2.1798317307692305,1.399103139013453
12047.1075,11367,680.1075000000001,223,312,played round,"3226146391856 ($4, #Cards:0)","4839219586224 ($4, #Cards:2)",2.1798317307692305,1.399103139013453
12047.1075,11367,680.1075000000001,223,312,played round,"4839219587370 ($4, #Cards:2)","8065365976255 ($27, #Cards:5)",2.1798317307692305,1.399103139013453
12047.1075,11367,680.1075000000001,223,312,played round,"14517658766196 ($4, #Cards:2)","8065365980575 ($4, #Cards:1)",2.1798317307692305,1.399103139013453
12047.1075,11367,680.1075000000001,223,312,played round,"3226146390502 ($684, #Cards:6)","11291512367926 ($4, #Cards:0)",2.1798317307692305,1.399103139013453
12047.1075,11367,680.1075000000001,223,312,played round,"12904585568416 ($4, #Cards:0)","3226146390502 ($4, #Cards:0)",2.1798317307692305,1.399103139013453
12047.1075,11367,680.1075,223,312,played round,"4839219585753 ($308, #Cards:5)","11291512366757 ($28, #Cards:4)",2.1798317307692305,1.399103139013453
12063.1075,11383,680.1075,223,312,cash added to account,"12904585562008 ($93, #Cards:0)",,2.1798317307692305,1.399103139013453
12063.1075,11383,680.1075,223,312,buy card,"3226146390996 ($4, #Cards:0)",,2.1798317307692305,1.399103139013453
12063.1075,11383,680.1075,223,312,played round,"3226146390916 ($69, #Cards:3)","3226146390502 ($22, #Cards:0)",2.1798317307692305,1.399103139013453
12063.1075,11383,680.1075,223,312,played round,"14517658757259 ($27, #Cards:0)","16130731952510 ($53, #Cards:2)",2.1798317307692305,1.399103139013453
12064.1075,11384,680.1075,223,312,cash added to account,"1613073196306 ($4, #Cards:0)",,2.1798317307692305,1.399103139013453
12064.1075,11384,680.1075,223,312,played round,"1613073195658 ($4, #Cards:0)","16130731957430 ($4, #Cards:0)",2.1798317307692305,1.399103139013453
12066.1075,11386,680.1075,223,312,cash added to account,"3226146390916 ($80, #Cards:3)",,2.1798317307692305,1.399103139013453
12066.1075,11386,680.1075,223,312,played round,"6452292781004 ($13, #Cards:5)","9678439175568 ($4, #Cards:0)",2.1798317307692305,1.399103139013453
12066.1075,11386,680.1075,223,312,played round,"3226146390836 ($4, #Cards:6)","14517658757259 ($4, #Cards:6)",2.1798317307692305,1.399103139013453
12066.1075,11386,680.1075,223,312,split card,"14517658757259 ($4, #Cards:0)",,2.1798317307692305,1.399103139013453
12066.1075,11386,680.1075,223,312,played round,"3226146390502 ($23, #Cards:0)","16130731952510 ($4, #Cards:7)",2.1798317307692305,1.399103139013453
12067.1075,11387,680.1075,223,312,cash added to account,"12904585571248 ($4, #Cards:1)",,2.1798317307692305,1.399103139013453
12067.1075,11387,680.1075,223,312,played round,"16130731952510 ($82, #Cards:4)","1613073196206 ($4, #Cards:0)",2.1798317307692305,1.399103139013453
12067.1075,11387,680.1075,223,311,sell card ($0) & buy card,"8065365978525 ($4, #Cards:2)",,2.1868408360128617,1.3946188340807175
12078.1075,11389,689.1075,223,312,buy card,"8065365976255 ($44, #Cards:13)",,2.2086778846153847,1.399103139013453
12078.1075,11389,689.1075,223,312,played round,"11291512366757 ($28, #Cards:5)","1613073195251 ($7, #Cards:1)",2.2086778846153847,1.399103139013453
12078.1075,11389,689.1075,223,312,played round,"6452292785716 ($4, #Cards:0)","4839219585753 ($308, #Cards:6)",2.2086778846153847,1.399103139013453
12078.1075,11389,689.1075,223,312,played round,"3226146390502 ($4, #Cards:0)","9678439176408 ($4, #Cards:0)",2.2086778846153847,1.399103139013453
12089.1075,11391,698.1075000000001,223,313,buy card,"11291512366757 ($269, #Cards:16)",,2.2303753993610225,1.4035874439461884
12089.1075,11391,698.1075000000001,224,314,added new player,"6452292782420 ($22, #Cards:2)",,2.2232722929936304,1.4017857142857142
12089.1075,11391,698.1075000000001,224,314,played round,"4839219585753 ($18, #Cards:0)","6452292784240 ($4, #Cards:0)",2.2232722929936304,1.4017857142857142
12089.1075,11391,698.1075000000001,224,314,buy card,"8065365981030 ($9, #Cards:0)",,2.2232722929936304,1.4017857142857142
12089.1075,11391,698.1075000000001,224,313,sell card ($0) & buy card,"14517658757259 ($7, #Cards:2)",,2.2303753993610225,1.3973214285714286
12089.1075,11391,698.1075000000001,224,313,played round,"11291512366757 ($15, #Cards:3)","9678439171506 ($4, #Cards:0)",2.2303753993610225,1.3973214285714286
12089.1075,11391,698.1075000000001,224,313,buy card,"9678439171506 ($4, #Cards:0)",,2.2303753993610225,1.3973214285714286
12089.1075,11391,698.1075000000001,224,313,played round,"12904585562616 ($5, #Cards:0)","11291512366757 ($15, #Cards:4)",2.2303753993610225,1.3973214285714286
12089.1075,11391,698.1075000000001,224,313,played round,"14517658764756 ($21, #Cards:0)","8065365977040 ($9, #Cards:5)",2.2303753993610225,1.3973214285714286
12089.1075,11391,698.1075000000001,224,313,played round,"1613073195251 ($14, #Cards:0)","14517658757259 ($9, #Cards:3)",2.2303753993610225,1.3973214285714286
12089.1075,11391,698.1075000000001,224,313,split card,"1613073195542 ($4, #Cards:0)",,2.2303753993610225,1.3973214285714286
12089.1075,11391,698.1075000000001,224,313,played round,"14517658757259 ($4, #Cards:0)","14517658758762 ($4, #Cards:3)",2.2303753993610225,1.3973214285714286
12100.1075,11393,707.1075000000001,224,314,buy card,"8065365976255 ($9, #Cards:1)",,2.251934713375796,1.4017857142857142
12100.1075,11393,707.1075000000001,224,314,played round,"1613073195542 ($4, #Cards:0)","11291512373225 ($27, #Cards:1)",2.251934713375796,1.4017857142857142
12101.2075,11395,706.2075,224,315,split card,"6452292781308 ($31, #Cards:6)",,2.2419285714285713,1.40625
12101.2075,11395,706.2075,224,315,played round,"4839219586224 ($4, #Cards:1)","11291512374142 ($4, #Cards:2)",2.2419285714285713,1.40625
12101.2075,11395,706.2075,224,315,played round,"1613073195251 ($71, #Cards:0)","6452292783772 ($4, #Cards:0)",2.2419285714285713,1.40625
12101.2075,11395,706.2075,224,315,played round,"14517658758762 ($4, #Cards:4)","11291512366757 ($28, #Cards:4)",2.2419285714285713,1.40625
12101.2075,11395,706.2075,224,315,played round,"14517658757259 ($9, #Cards:4)","16130731952510 ($13, #Cards:2)",2.2419285714285713,1.40625
12101.2075,11395,706.2075,224,315,played round,"6452292783308 ($4, #Cards:0)","12904585564464 ($119, #Cards:2)",2.2419285714285713,1.40625
12105.2075,11399,706.2075,224,315,cash added to account,"12904585562008 ($24, #Cards:0)",,2.2419285714285713,1.40625
12105.2075,11399,706.2075,224,315,buy card,"16130731957430 ($4, #Cards:0)",,2.2419285714285713,1.40625
12105.2075,11399,706.2075,224,315,played round,"11291512375108 ($4, #Cards:1)","14517658759212 ($4, #Cards:0)",2.2419285714285713,1.40625
12105.2075,11399,706.2075,224,315,played round,"11291512374954 ($13, #Cards:2)","11291512374954 ($13, #Cards:2)",2.2419285714285713,1.40625
12105.2075,11399,706.2075,224,315,played round,"12904585571248 ($4, #Cards:1)","3226146391054 ($4, #Cards:0)",2.2419285714285713,1.40625
12105.2075,11399,706.2075,224,315,split card,"4839219586674 ($4, #Cards:0)",,2.2419285714285713,1.40625
12105.2075,11399,706.2075,224,316,split card,"3226146391146 ($14, #Cards:3)",,2.2348338607594935,1.4107142857142858
12105.2075,11399,706.2075,224,316,played round,"6452292781496 ($4, #Cards:0)","3226146390502 ($4, #Cards:0)",2.2348338607594935,1.4107142857142858
12105.2075,11399,706.2075,224,316,played round,"3226146390502 ($23, #Cards:1)","3226146390502 ($135, #Cards:0)",2.2348338607594935,1.4107142857142858
12105.2075,11399,706.2075,224,316,played round,"14517658761966 ($4, #Cards:0)","3226146391548 ($21, #Cards:7)",2.2348338607594935,1.4107142857142858
12105.2075,11399,706.2075,224,315,sell card ($0) & buy card,"11291512375108 ($4, #Cards:0)",,2.2419285714285713,1.40625
12105.2075,11399,706.2075,224,315,played round,"12904585562008 ($9, #Cards:0)","6452292783308 ($4, #Cards:0)",2.2419285714285713,1.40625
12105.2075,11399,706.2075,224,315,played round,"4839219585753 ($17, #Cards:7)","6452292781244 ($4, #Cards:0)",2.2419285714285713,1.40625
12105.2075,11399,706.2075,224,315,played round,"12904585571432 ($4, #Cards:2)","6452292781004 ($4, #Cards:2)",2.2419285714285713,1.40625
12105.2075,11399,706.2075,224,315,played round,"3226146390502 ($4, #Cards:0)","6452292785716 ($4, #Cards:0)",2.2419285714285713,1.40625
